site,helper,helper_addr,kind,addr,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,confidence,note
0x454968,interp_2d_u8,0x40C334,map_2d_data,0x5D3A83,,,8,,1,0,FUN_00454880@0x454880,static,
0x454984,interp_2d_u8,0x40C334,map_2d_data,0x5D3A33,,,8,,1,0,FUN_00454880@0x454880,static,
0x454BB8,interp_2d_u8,0x40C334,map_2d_data,0x5D39C1,,,8,,1,0,FUN_00454880@0x454880,static,
0x454C28,interp_2d_u8,0x40C334,map_2d_data,0x5D3B45,,,8,,1,0,FUN_00454880@0x454880,static,
0x454CE0,interp_2d_u8,0x40C334,map_2d_data,0x5D3B05,,,8,,1,0,FUN_00454880@0x454880,static,
0x454D18,interp_2d_u8,0x40C334,map_2d_data,0x5D3B85,,,8,,1,0,FUN_00454880@0x454880,static,
0x455248,interp_2d_u8,0x40C334,map_2d_data,0x5D3E38,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455260,interp_2d_u8,0x40C334,map_2d_data,0x5D3DD8,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455288,interp_2d_u8,0x40C334,map_2d_data,0x5D3EF8,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x4552A0,interp_2d_u8,0x40C334,map_2d_data,0x5D3E98,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x4552C8,interp_2d_u8,0x40C334,map_2d_data,0x5D3FB8,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x4552E0,interp_2d_u8,0x40C334,map_2d_data,0x5D3F58,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455308,interp_2d_u8,0x40C334,map_2d_data,0x5D4078,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455320,interp_2d_u8,0x40C334,map_2d_data,0x5D4018,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455348,interp_2d_u8,0x40C334,map_2d_data,0x5D4138,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455360,interp_2d_u8,0x40C334,map_2d_data,0x5D40D8,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x455388,interp_2d_u8,0x40C334,map_2d_data,0x5D41F8,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x4553A0,interp_2d_u8,0x40C334,map_2d_data,0x5D4198,,,,,1,0,FUN_004551dc@0x4551DC,static,
0x45B500,interp_2d_u8,0x40C334,map_2d_data,0x5D6B08,,,8,,1,0,FUN_0045b498@0x45B498,static,
0x45B52C,interp_2d_u8,0x40C334,map_2d_data,0x5D6AC8,,,8,,1,0,FUN_0045b498@0x45B498,static,
0x45B54C,interp_2d_u8,0x40C334,map_2d_data,0x5D6A88,,,8,,1,0,FUN_0045b498@0x45B498,static,
0x4666D8,interp_2d_u8,0x40C334,map_2d_data,0x5D9295,,,4,,1,0,FUN_00466290@0x466290,static,
0x466700,interp_2d_u8,0x40C334,map_2d_data,0x5D927D,,,4,,1,0,FUN_00466290@0x466290,static,
0x46671C,interp_2d_u8,0x40C334,map_2d_data,0x5D9265,,,4,,1,0,FUN_00466290@0x466290,static,
0x466738,interp_2d_u8,0x40C334,map_2d_data,0x5D92DD,,,4,,1,0,FUN_00466290@0x466290,static,
0x4668EC,interp_2d_u8,0x40C334,map_2d_data,0x5D92AD,,,4,,1,0,FUN_00466290@0x466290,static,
0x46695C,interp_2d_u8,0x40C334,map_2d_data,0x5D92C5,,,4,,1,0,FUN_00466290@0x466290,static,
0x466D20,interp_2d_u8,0x40C334,map_2d_data,0x5D9359,,,,,1,0,FUN_00466ca0@0x466CA0,static,
0x466FB8,interp_2d_u8,0x40C334,map_2d_data,0x5D93D4,,,8,,1,0,FUN_00466f0c@0x466F0C,static,
0x466FD8,interp_2d_u8,0x40C334,map_2d_data,0x5D93A4,,,8,,1,0,FUN_00466f0c@0x466F0C,static,
0x468148,interp_2d_u8,0x40C334,map_2d_data,0x5C978E,0x5C97B7,,4,,1,0,FUN_00467460@0x467460,hypothesis,
0x46816C,interp_2d_u8,0x40C334,map_2d_data,0x5C9766,0x5C97B7,,4,,1,0,FUN_00467460@0x467460,hypothesis,
0x468184,interp_2d_u8,0x40C334,map_2d_data,0x5C973E,0x5C97B7,,4,,1,0,FUN_00467460@0x467460,hypothesis,
0x468E04,interp_2d_u8,0x40C334,map_2d_data,0x5D9844,,,6,,1,0,FUN_00468d98@0x468D98,static,
0x04FA04,interp_2d_s8,0x40C3B4,map_2d_data,0x5CAE26,,,,,1,1,FUN_0004e558@0x04E558,static,
0x40DDC8,interp_2d_s8,0x40C3B4,,,,,,,,,lookup_2d_g_u8_u8_s8@0x40DC7C,library-internal,call from inside the interpolation library
0x0F4398,interp_2d_s8,0x40C3B4,map_2d_data,0x5D5A3E,,,12,,1,1,FUN_000f436c@0x0F436C,static,
0x0F440C,interp_2d_s8,0x40C3B4,map_2d_data,0x5D5AFE,,,12,,1,1,FUN_000f436c@0x0F436C,static,
0x0F44B8,interp_2d_s8,0x40C3B4,map_2d_data,0x5D597E,,,12,,1,1,FUN_000f436c@0x0F436C,static,
0x0F5910,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7C10,,,4,,1,1,FUN_000f58b8@0x0F58B8,static,
0x0F592C,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7BD0,,,4,,1,1,FUN_000f58b8@0x0F58B8,static,
0x117B28,interp_2d_s8,0x40C3B4,map_2d_data,0x5D9820,,,6,,1,1,FUN_00117a50@0x117A50,static,
0x132804,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7BD0,,,4,,1,1,FUN_001327bc@0x1327BC,static,
0x40DAD4,interp_2d_s8,0x40C3B4,,,,,,,,,lookup_2d_g_u8_s8_s8@0x40D964,library-internal,call from inside the interpolation library
0x40E710,interp_2d_s8,0x40C3B4,,,,,,,,,lookup_2d_g_u16_s8_s8@0x40E588,library-internal,call from inside the interpolation library
0x41D2D8,interp_2d_s8,0x40C3B4,map_2d_data,0x5C753E,,,12,,1,1,FUN_0041d280@0x41D280,static,
0x41D378,interp_2d_s8,0x40C3B4,map_2d_data,0x5C75FE,0x5C775A,0x5C7738,12,16,1,1,FUN_0041d334@0x41D334,hypothesis,
0x431174,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7832,,,8,,1,1,FUN_00431140@0x431140,static,
0x4311A4,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7872,,,8,,1,1,FUN_00431140@0x431140,static,
0x4311BC,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7772,,,12,,1,1,FUN_00431140@0x431140,static,
0x431208,interp_2d_s8,0x40C3B4,map_2d_data,0x5C78B2,,,12,,1,1,FUN_004311d4@0x4311D4,static,
0x431250,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7A58,,,12,,1,1,FUN_00431228@0x431228,static,
0x4549B0,interp_2d_s8,0x40C3B4,map_2d_data,0x5D3971,,,8,,1,1,FUN_00454880@0x454880,static,
0x458EAC,interp_2d_s8,0x40C3B4,map_2d_data,0x5D5E0B,,,12,,1,1,FUN_00458e74@0x458E74,static,
0x458EE0,interp_2d_s8,0x40C3B4,map_2d_data,0x5D5C8B,,,12,,1,1,FUN_00458e74@0x458E74,static,
0x458EFC,interp_2d_s8,0x40C3B4,map_2d_data,0x5D5BCB,,,12,,1,1,FUN_00458e74@0x458E74,static,
0x458F28,interp_2d_s8,0x40C3B4,map_2d_data,0x5D5D4B,,,12,,1,1,FUN_00458e74@0x458E74,static,
0x4592F8,interp_2d_s8,0x40C3B4,map_2d_data,0x5C7973,,,12,,1,1,FUN_00458e74@0x458E74,static,
0x40D488,interp_2d_u16,0x40C444,,,,,,,,,lookup_2d_u16@0x40D2F8,library-internal,call from inside the interpolation library
0x0C55E8,interp_2d_u16,0x40C444,map_2d_data,0x5D0D26,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C5670,interp_2d_u16,0x40C444,map_2d_data,0x5D0EE6,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C568C,interp_2d_u16,0x40C444,map_2d_data,0x5D0FC6,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C56A8,interp_2d_u16,0x40C444,map_2d_data,0x5D10A6,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C5714,interp_2d_u16,0x40C444,map_2d_data,0x5D0F56,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C5730,interp_2d_u16,0x40C444,map_2d_data,0x5D1036,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C574C,interp_2d_u16,0x40C444,map_2d_data,0x5D1116,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C57D4,interp_2d_u16,0x40C444,map_2d_data,0x5D0D96,,,,,2,0,FUN_000c5568@0x0C5568,static,
0x0C7EB4,interp_2d_u16,0x40C444,map_2d_data,0x5D90D8,,,6,,2,0,FUN_000c7dd0@0x0C7DD0,static,
0x0C7ED0,interp_2d_u16,0x40C444,map_2d_data,0x5D9138,,,6,,2,0,FUN_000c7dd0@0x0C7DD0,static,
0x0C7EEC,interp_2d_u16,0x40C444,map_2d_data,0x5D9018,,,6,,2,0,FUN_000c7dd0@0x0C7DD0,static,
0x0C7F08,interp_2d_u16,0x40C444,map_2d_data,0x5D9198,,,6,,2,0,FUN_000c7dd0@0x0C7DD0,static,
0x40E890,interp_2d_u16,0x40C444,,,,,,,,,lookup_2d_g_u8_u16_u16@0x40E72C,library-internal,call from inside the interpolation library
0x40EA28,interp_2d_u16,0x40C444,,,,,,,,,lookup_2d_g_s16_u16_u16@0x40E8AC,library-internal,call from inside the interpolation library
0x103A38,interp_2d_u16,0x40C444,map_2d_data,0x5D1476,,,,,2,0,FUN_00103618@0x103618,static,
0x103AA0,interp_2d_u16,0x40C444,map_2d_data,0x5D14F6,,,,,2,0,FUN_00103618@0x103618,static,
0x103AFC,interp_2d_u16,0x40C444,map_2d_data,0x5D1576,,,,,2,0,FUN_00103618@0x103618,static,
0x103B64,interp_2d_u16,0x40C444,map_2d_data,0x5D14F6,,,,,2,0,FUN_00103618@0x103618,static,
0x109148,interp_2d_u16,0x40C444,map_2d_data,0x5D221A,,,10,,2,0,FUN_00108950@0x108950,static,
0x109230,interp_2d_u16,0x40C444,map_2d_data,0x5D23AA,,,10,,2,0,FUN_00108950@0x108950,static,
0x10986C,interp_2d_u16,0x40C444,map_2d_data,0x5D22E2,,,10,,2,0,FUN_00108950@0x108950,static,
0x109950,interp_2d_u16,0x40C444,map_2d_data,0x5D2472,,,10,,2,0,FUN_00108950@0x108950,static,
0x109C7C,interp_2d_u16,0x40C444,map_2d_data,0x5D253A,,,10,,2,0,FUN_00108950@0x108950,static,
0x10A014,interp_2d_u16,0x40C444,map_2d_data,0x5D2602,,,10,,2,0,FUN_00108950@0x108950,static,
0x116A18,interp_2d_u16,0x40C444,map_2d_data,0x5D962A,,,,,2,0,FUN_00116984@0x116984,static,
0x40E56C,interp_2d_u16,0x40C444,,,,,,,,,lookup_2d_g_s16_u8_u16@0x40E408,library-internal,call from inside the interpolation library
0x430F68,interp_2d_u16,0x40C444,map_2d_data,0x5D58FE,0x5C7532,,8,,2,0,FUN_00430ea0@0x430EA0,hypothesis,
0x430FD8,interp_2d_u16,0x40C444,map_2d_data,0x5C739A,0x5C7532,,8,,2,0,FUN_00430ea0@0x430EA0,hypothesis,
0x433ABC,interp_2d_u16,0x40C444,map_2d_data,0x5D9078,,,6,,2,0,FUN_004336e0@0x4336E0,static,
0x434C74,interp_2d_u16,0x40C444,map_2d_data,0x5C94F2,0x5C9674,0x5C968E,12,16,2,0,FUN_00434c14@0x434C14,hypothesis,
0x434C90,interp_2d_u16,0x40C444,map_2d_data,0x5C9372,0x5C9674,0x5C968E,12,16,2,0,FUN_00434c14@0x434C14,hypothesis,
0x434CA8,interp_2d_u16,0x40C444,map_2d_data,0x5C91F2,0x5C9674,0x5C968E,12,16,2,0,FUN_00434c14@0x434C14,hypothesis,
0x4364D0,interp_2d_u16,0x40C444,map_2d_data,0x5CA092,,,12,,2,0,FUN_00436498@0x436498,static,
0x4442C0,interp_2d_u16,0x40C444,map_2d_data,0x5D962A,,,11,,2,0,FUN_00443fcc@0x443FCC,static,
0x4525E8,interp_2d_u16,0x40C444,map_2d_data,0x5D29BC,0x5D2ABC,0x5D2AAC,8,7,2,0,FUN_0045259c@0x45259C,hypothesis,
0x452608,interp_2d_u16,0x40C444,map_2d_data,0x5D28DC,0x5D2ABC,0x5D2AAC,8,7,2,0,FUN_0045259c@0x45259C,hypothesis,
0x452650,interp_2d_u16,0x40C444,map_2d_data,0x5D2A2C,,,,,2,0,FUN_0045259c@0x45259C,static,
0x452670,interp_2d_u16,0x40C444,map_2d_data,0x5D294C,,,,,2,0,FUN_0045259c@0x45259C,static,
0x454AAC,interp_2d_u16,0x40C444,map_2d_data,0x5D3C28,,,8,,2,0,FUN_00454880@0x454880,static,
0x4582C4,interp_2d_u16,0x40C444,map_2d_data,0x5D5224,,,,,2,0,FUN_00458230@0x458230,static,
0x4582FC,interp_2d_u16,0x40C444,map_2d_data,0x5D53A4,,,,,2,0,FUN_00458230@0x458230,static,
0x458318,interp_2d_u16,0x40C444,map_2d_data,0x5D5424,,,,,2,0,FUN_00458230@0x458230,static,
0x45838C,interp_2d_u16,0x40C444,map_2d_data,0x5D54A4,,,,,2,0,FUN_00458230@0x458230,static,
0x4583CC,interp_2d_u16,0x40C444,map_2d_data,0x5D54A4,,,,,2,0,FUN_00458230@0x458230,static,
0x4583F0,interp_2d_u16,0x40C444,map_2d_data,0x5D52A4,,,,,2,0,FUN_00458230@0x458230,static,
0x458414,interp_2d_u16,0x40C444,map_2d_data,0x5D5324,,,,,2,0,FUN_00458230@0x458230,static,
0x458454,interp_2d_u16,0x40C444,map_2d_data,0x5D5324,,,,,2,0,FUN_00458230@0x458230,static,
0x458C68,interp_2d_u16,0x40C444,map_2d_data,0x5D574A,0x5D58E2,0x5D58D0,6,8,2,0,FUN_004589b8@0x4589B8,hypothesis,
0x458C90,interp_2d_u16,0x40C444,map_2d_data,0x5D57AA,0x5D58E2,0x5D58D0,6,8,2,0,FUN_004589b8@0x4589B8,hypothesis,
0x468A40,interp_2d_u16,0x40C444,map_2d_data,0x5D962A,0x5D97AA,0x5C89A6,11,16,2,0,FUN_004689b8@0x4689B8,hypothesis,
0x468AC0,interp_2d_u16,0x40C444,map_2d_data,0x5D962A,0x5D97AA,0x5C89A6,11,16,2,0,FUN_004689b8@0x4689B8,hypothesis,widened window
0x0A0E74,interp_2d_s16,0x40C4D0,map_2d_data,0x5CEB0E,,,6,,2,1,FUN_000a0e48@0x0A0E48,static,
0x0A0E90,interp_2d_s16,0x40C4D0,map_2d_data,0x5CEAC6,,,6,,2,1,FUN_000a0e48@0x0A0E48,static,
0x0A0EAC,interp_2d_s16,0x40C4D0,map_2d_data,0x5CEB56,,,6,,2,1,FUN_000a0e48@0x0A0E48,static,
0x0A1548,interp_2d_s16,0x40C4D0,map_2d_data,0x5CEBF4,,,6,,2,1,FUN_000a151c@0x0A151C,static,
0x0A1564,interp_2d_s16,0x40C4D0,map_2d_data,0x5CEBAC,,,6,,2,1,FUN_000a151c@0x0A151C,static,
0x0A1580,interp_2d_s16,0x40C4D0,map_2d_data,0x5CEC3C,,,6,,2,1,FUN_000a151c@0x0A151C,static,
0x0C2A34,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD1AE,,,6,,2,1,FUN_000c27a0@0x0C27A0,static,
0x40D7E0,interp_2d_s16,0x40C4D0,,,,,,,,,lookup_2d_u16_s16@0x40D650,library-internal,call from inside the interpolation library
0x0C3694,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD58A,,,5,,2,1,FUN_000c35c8@0x0C35C8,hypothesis,widened window
0x0C36B0,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD918,,,,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C3788,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD426,,,,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C37A4,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD458,,,,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C3978,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD818,,,8,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C3A4C,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD48A,,,,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C3B48,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD226,,,,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C3B64,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD326,,,,,2,1,FUN_000c35c8@0x0C35C8,static,
0x0C3D88,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD6EE,,,8,,2,1,FUN_000c3d58@0x0C3D58,static,
0x0C3DA8,interp_2d_s16,0x40C4D0,map_2d_data,0x5CD5EE,,,8,,2,1,FUN_000c3d58@0x0C3D58,static,
0x0C4008,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE2AA,,,5,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C4024,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE506,,,5,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C40FC,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE146,,,,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C4118,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE178,,,,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C42EC,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE406,,,8,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C4404,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE1AA,,,,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C4500,interp_2d_s16,0x40C4D0,map_2d_data,0x5CDF46,,,,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C451C,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE046,,,,,2,1,FUN_000c3fa4@0x0C3FA4,static,
0x0C4734,interp_2d_s16,0x40C4D0,map_2d_data,0x5CE2DC,,,8,,2,1,FUN_000c4708@0x0C4708,static,
0x0C47E4,interp_2d_s16,0x40C4D0,map_2d_data,0x5CDE46,,,,,2,1,FUN_000c4708@0x0C4708,static,
0x0C5590,interp_2d_s16,0x40C4D0,map_2d_data,0x5D0C46,,,8,,2,1,FUN_000c5568@0x0C5568,static,
0x0C5648,interp_2d_s16,0x40C4D0,map_2d_data,0x5D0E06,,,,,2,1,FUN_000c5568@0x0C5568,static,
0x0C56C4,interp_2d_s16,0x40C4D0,map_2d_data,0x5D1186,,,,,2,1,FUN_000c5568@0x0C5568,static,
0x0C56EC,interp_2d_s16,0x40C4D0,map_2d_data,0x5D0E76,,,,,2,1,FUN_000c5568@0x0C5568,static,
0x0C5768,interp_2d_s16,0x40C4D0,map_2d_data,0x5D11F6,,,,,2,1,FUN_000c5568@0x0C5568,static,
0x0C5784,interp_2d_s16,0x40C4D0,map_2d_data,0x5D0CB6,,,,,2,1,FUN_000c5568@0x0C5568,static,
0x0C7ACC,interp_2d_s16,0x40C4D0,map_2d_data,0x5D7B52,,,,,2,1,FUN_000c7958@0x0C7958,static,
0x0C7AE8,interp_2d_s16,0x40C4D0,map_2d_data,0x5D7AE2,,,,,2,1,FUN_000c7958@0x0C7958,static,
0x0C7B04,interp_2d_s16,0x40C4D0,map_2d_data,0x5D7BC2,,,,,2,1,FUN_000c7958@0x0C7958,static,
0x0F45AC,interp_2d_s16,0x40C4D0,map_2d_data,0x5D61A6,0x5D611E,,4,,2,1,FUN_000f44d8@0x0F44D8,hypothesis,
0x0F45C8,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6126,0x5D611E,,4,,2,1,FUN_000f44d8@0x0F44D8,hypothesis,
0x40D634,interp_2d_s16,0x40C4D0,,,,,,,,,lookup_2d_s16@0x40D4A4,library-internal,call from inside the interpolation library
0x1325C0,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6126,0x5D611E,,4,,2,1,FUN_0013249c@0x13249C,hypothesis,
0x1325DC,interp_2d_s16,0x40C4D0,map_2d_data,0x5D61A6,0x5D611E,,4,,2,1,FUN_0013249c@0x13249C,hypothesis,
0x40DC60,interp_2d_s16,0x40C4D0,,,,,,,,,lookup_2d_g_u8_s8_s16@0x40DAF0,library-internal,call from inside the interpolation library
0x40E3EC,interp_2d_s16,0x40C4D0,,,,,,,,,lookup_2d_g_s16_u8_s16@0x40E288,library-internal,call from inside the interpolation library
0x40ED40,interp_2d_s16,0x40C4D0,,,,,,,,,lookup_2d_g_s8_u8_s16@0x40EBD0,library-internal,call from inside the interpolation library
0x41BA84,interp_2d_s16,0x40C4D0,map_2d_data,0x5C7140,,,8,,2,1,FUN_0041b9c0@0x41B9C0,static,
0x420990,interp_2d_s16,0x40C4D0,,,,,,,,,FUN_00420224@0x420224,unresolved,value pointer not constant
0x4209F8,interp_2d_s16,0x40C4D0,,,,,,,,,FUN_00420224@0x420224,unresolved,value pointer not constant
0x45AEB8,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6984,,,8,,2,1,FUN_0045ae20@0x45AE20,static,
0x45AEE4,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6904,,,8,,2,1,FUN_0045ae20@0x45AE20,static,
0x45AF04,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6884,,,8,,2,1,FUN_0045ae20@0x45AE20,static,
0x45B2F8,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6C48,,,8,,2,1,FUN_0045b234@0x45B234,static,
0x45B324,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6BC8,,,8,,2,1,FUN_0045b234@0x45B234,static,
0x45B344,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6B48,,,8,,2,1,FUN_0045b234@0x45B234,static,
0x45B57C,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6D48,,,8,,2,1,FUN_0045b498@0x45B498,static,
0x45B5C0,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6CC8,,,8,,2,1,FUN_0045b498@0x45B498,static,
0x45B698,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6F5A,,,8,,2,1,FUN_0045b600@0x45B600,static,
0x45B6C4,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6EDA,,,8,,2,1,FUN_0045b600@0x45B600,static,
0x45B6E4,interp_2d_s16,0x40C4D0,map_2d_data,0x5D6E5A,,,8,,2,1,FUN_0045b600@0x45B600,static,
0x0F5BEC,interp_2d_u8_noint,0x40C55C,map_2d_data,0x5C80E2,,,4,,1,0,FUN_000f5ba4@0x0F5BA4,static,
0x0F5C04,interp_2d_u8_noint,0x40C55C,map_2d_data,0x5C8122,,,4,,1,0,FUN_000f5ba4@0x0F5BA4,static,
0x0F5C1C,interp_2d_u8_noint,0x40C55C,map_2d_data,0x5C8162,,,4,,1,0,FUN_000f5ba4@0x0F5BA4,static,
0x0F5C34,interp_2d_u8_noint,0x40C55C,map_2d_data,0x5C81A2,,,4,,1,0,FUN_000f5ba4@0x0F5BA4,static,
0x0F5C4C,interp_2d_u8_noint,0x40C55C,map_2d_data,0x5C81E2,,,4,,1,0,FUN_000f5ba4@0x0F5BA4,static,
0x0F5C64,interp_2d_u8_noint,0x40C55C,map_2d_data,0x5C8222,,,4,,1,0,FUN_000f5ba4@0x0F5BA4,static,
