start,end,r13_read,r13_write,r13_addr,abs_read,abs_write,abs_addr,ptr_words,ptr_cal,init_bytes,known,free_candidate
0x807580,0x80759F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8075A0,0x8075BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8075C0,0x8075DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8075E0,0x8075FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807600,0x80761F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807620,0x80763F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807640,0x80765F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807660,0x80767F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807680,0x80769F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8076A0,0x8076BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8076C0,0x8076DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8076E0,0x8076FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807700,0x80771F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807720,0x80773F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807740,0x80775F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807760,0x80777F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807780,0x80779F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8077A0,0x8077BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8077C0,0x8077DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8077E0,0x8077FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807800,0x80781F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807820,0x80783F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807840,0x80785F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807860,0x80787F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807880,0x80789F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8078A0,0x8078BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8078C0,0x8078DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8078E0,0x8078FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807900,0x80791F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807920,0x80793F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807940,0x80795F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807960,0x80797F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807980,0x80799F,0,0,0,0,0,0,0,1,0,kwp_prog_copy_dest,0
0x8079A0,0x8079BF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8079C0,0x8079DF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x8079E0,0x8079FF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807A00,0x807A1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807A20,0x807A3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807A40,0x807A5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807A60,0x807A7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807A80,0x807A9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807AA0,0x807ABF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807AC0,0x807ADF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807AE0,0x807AFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807B00,0x807B1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807B20,0x807B3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807B40,0x807B5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807B60,0x807B7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807B80,0x807B9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807BA0,0x807BBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807BC0,0x807BDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807BE0,0x807BFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807C00,0x807C1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807C20,0x807C3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807C40,0x807C5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807C60,0x807C7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807C80,0x807C9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807CA0,0x807CBF,0,7,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807CC0,0x807CDF,0,1,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807CE0,0x807CFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807D00,0x807D1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807D20,0x807D3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807D40,0x807D5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807D60,0x807D7F,0,0,0,0,0,0,1,0,0,kwp_prog_copy_dest,0
0x807D80,0x807D9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807DA0,0x807DBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807DC0,0x807DDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807DE0,0x807DFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807E00,0x807E1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807E20,0x807E3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807E40,0x807E5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807E60,0x807E7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807E80,0x807E9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807EA0,0x807EBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807EC0,0x807EDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807EE0,0x807EFF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807F00,0x807F1F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807F20,0x807F3F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807F40,0x807F5F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807F60,0x807F7F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807F80,0x807F9F,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807FA0,0x807FBF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807FC0,0x807FDF,0,0,0,0,0,0,0,0,0,kwp_prog_copy_dest,0
0x807FE0,0x807FFF,0,0,0,0,0,0,1,1,0,kwp_prog_copy_dest,0
