# session: ff_fuel, 2026-09-22T20:00:47+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_time_scale: 1
time_s,var,value,unit
1.8150,ff_e_raw,0,%
1.8150,ff_t_fuel,-40,degC
1.8150,ff_frame_ctr,0,-
1.8150,ff_fw_ver,0,-
1.8150,ff_cal_mode,0,-
1.8150,ff_cal_ok,0,-
1.8150,ff_age_ticks,0,s
1.8150,ff_hold_ticks,0,s
1.8150,ff_frames,0,count
1.8150,ff_faults,0,count
1.8150,ff_stall,0,count
1.8150,ff_src_owner,0,-
1.8150,ff_src_seen,0,-
1.8150,ff_src_foreign,0,count
1.8150,ff_ticks,0,count
1.8150,ff_e_key,0,%
1.8150,ff_e_frac,0,-
1.8150,ff_frame_bad,0,-
1.8150,ff_dzw_e,0,degCA
1.8150,ff_fzw_q8,0,-
1.8150,ff_rk_calls,0,count
1.8150,ff_e_persist,0,%
1.8150,ff_persist_state,0,-
1.8150,ff_persist_err,0,-
1.8150,ff_diag_e_pct,0,%
1.8150,ff_diag_f_pct,0,%
1.8150,ff_diag_t_degc,-40,degC
1.8150,ff_persist_wait,0,s
1.8150,ff_persist_writes,0,count
1.8150,ff_persist_fails,0,count
1.8150,eep_blk8_mirror_b0,0,%
1.8150,eep_blk8_mirror_b1,0,%
1.8150,eep_blk8_mirror_b2,0,%
1.8150,eep_blk8_mirror_b14,0,-
1.8150,eep_blk8_mirror_b29,0,-
1.8150,eep_blk8_mirror_csum,0,-
1.8150,nvm_queue_state,0,-
1.8150,raster_setA_10ms_count,198,count
1.8150,raster_setB_10ms_count,0,count
1.8150,raster_setB_1ms_count,0,count
1.8150,rk_fuel_mass,1305,-
1.8150,zwist_display_b1,15,degCA
1.8150,dwkrz_0,0,degCA
1.8150,dwkrz_1,0,degCA
1.8150,dwkrz_2,0,degCA
1.8150,dwkrz_3,0,degCA
1.8150,dwkrz_4,0,degCA
1.8150,dwkrz_5,0,degCA
1.8150,wkrm,0,degCA
1.8150,zw_low_octane_latch,0,-
1.8150,rl_w,32.251,%
1.8150,nmot_w,1235.5,rpm
1.8150,rl_for_fuel,32.251,%
1.8150,tmot,21,degC
1.8150,can_rx_spare0_b0,0,%
1.8150,can_rx_spare0_ctr,0,-
1.8150,ff_fst_q10,0,-
1.8150,ff_zwst_add,0,degCA
1.8150,tmst,-48,degC
1.8150,ksta_adapted,1,-
1.8150,zwstt,0,degCA
1.8150,B_st,0,-
1.8150,B_stend,0,-
1.8150,anztist,0,count
1.8150,zdgz,0,count
1.8150,tnst_w,0,count
1.8150,fr_w_b1,0,-
1.8150,rlsol_req,0,%
1.8150,rl_max_arb,0.195312,%
1.8150,ff_msv_sat_ticks,0,count
1.8150,ff_prail_add,0,bar
1.8150,ff_win_margin_min,0,degCA
1.8150,ff_prist_min,0,bar
1.8150,ff_diag_ticks,0,count
1.8150,prsoll_raw,0,bar
1.8150,prsoll_clamped,0,bar
1.8150,prsoll_rate,0,bar
1.8150,prsoll_w,61,bar
1.8150,prist_w,60,bar
1.8150,prdiff,0,bar
1.8150,vhdp_spare,16,-
1.8150,vmsv_limited,512,-
